"lat","lon","Nucifraga_caryocatactes","Merops_apiaster","Grus_grus","Coenagrion_mercuriale","Ophiogomphus_cecilia","Phaneroptera_falcata","Pinus_cembra","Corylus_avellana"
62.25,14.25,0,0,0,0,0,0,0,0
62.25,14.75,0,0,1,0,0,0,0,0
62.25,15.25,0,0,1,0,0,0,0,0
62.25,15.75,0,0,0,0,0,0,0,0
62.25,16.25,0,0,1,0,0,0,0,0
62.25,16.75,0,0,0,0,0,0,0,1
62.25,17.25,0,0,1,0,0,0,0,1
62.25,17.75,0,0,0,0,0,0,0,0
62.25,21.25,1,0,1,0,0,0,0,0
62.25,21.75,0,0,0,0,0,0,0,0
62.25,22.25,0,0,1,0,0,0,0,0
62.25,22.75,0,0,0,0,0,0,0,0
62.25,23.25,0,0,1,0,0,0,0,0
62.25,23.75,0,0,0,0,0,0,0,0
62.25,24.25,0,0,0,0,1,0,0,0
62.25,24.75,0,0,1,0,1,0,0,0
62.25,25.25,0,0,0,0,1,0,0,0
62.25,25.75,1,0,1,0,1,0,0,0
62.25,26.25,0,0,0,0,1,0,0,0
62.25,26.75,1,0,1,0,1,0,0,0
62.25,27.25,0,0,1,0,1,0,0,0
62.25,27.75,0,0,0,0,1,0,0,0
62.25,28.25,0,0,1,0,1,0,0,0
62.25,28.75,0,0,0,0,1,0,0,0
62.25,29.25,1,0,1,0,1,0,0,0
62.25,29.75,0,0,0,0,1,0,0,0
62.75,6.25,0,0,0,0,0,0,0,0
62.75,6.75,0,0,0,0,0,0,0,0
62.75,7.25,0,0,0,0,0,0,0,0
62.75,7.75,0,0,1,0,0,0,0,1
62.75,8.25,0,0,0,0,0,0,0,1
62.75,8.75,0,0,1,0,0,0,0,1
62.75,9.25,0,0,1,0,0,0,0,1
62.75,9.75,0,0,0,0,0,0,0,0
62.75,10.25,0,0,1,0,0,0,0,0
62.75,10.75,0,0,0,0,0,0,0,0
62.75,11.25,0,0,1,0,0,0,0,0
62.75,11.75,0,0,0,0,0,0,0,0
62.75,12.25,0,0,0,0,0,0,0,0
62.75,12.75,0,0,1,0,0,0,0,0
62.75,13.25,0,0,0,0,0,0,0,0
62.75,13.75,0,0,1,0,0,0,0,0
62.75,14.25,0,0,0,0,0,0,0,0
62.75,14.75,0,0,1,0,0,0,0,0
62.75,15.25,0,0,1,0,0,0,0,0
62.75,15.75,0,0,0,0,0,0,0,0
62.75,16.25,0,0,1,0,0,0,0,0
62.75,16.75,0,0,0,0,0,0,0,1
62.75,17.25,0,0,1,0,0,0,0,0
62.75,17.75,0,0,0,0,0,0,0,0
62.75,18.25,0,0,0,0,0,0,0,0
62.75,21.25,1,0,1,0,0,0,0,0
62.75,21.75,0,0,0,0,0,0,0,0
62.75,22.25,0,0,1,0,0,0,0,0
62.75,22.75,0,0,0,0,0,0,0,0
62.75,23.25,0,0,1,0,0,0,0,0
62.75,23.75,0,0,0,0,0,0,0,0
62.75,24.25,0,0,0,0,1,0,0,0
62.75,24.75,1,0,1,0,1,0,0,0
62.75,25.25,0,0,0,0,1,0,0,0
62.75,25.75,1,0,1,0,1,0,0,0
62.75,26.25,0,0,0,0,1,0,0,0
62.75,26.75,0,0,1,0,1,0,0,0
62.75,27.25,0,0,1,0,1,0,0,0
62.75,27.75,0,0,0,0,1,0,0,0
62.75,28.25,0,0,1,0,1,0,0,0
62.75,28.75,0,0,0,0,1,0,0,0
62.75,29.25,1,0,1,0,1,0,0,0
62.75,29.75,0,0,0,0,1,0,0,0
63.25,7.25,0,0,0,0,0,0,0,0
63.25,7.75,0,0,0,0,0,0,0,0
63.25,8.25,0,0,0,0,0,0,0,1
63.25,8.75,0,0,0,0,0,0,0,1
63.25,9.25,0,0,0,0,0,0,0,1
63.25,9.75,0,0,1,0,0,0,0,1
63.25,10.25,0,0,0,0,0,0,0,1
63.25,10.75,0,0,1,0,0,0,0,0
63.25,11.25,0,0,1,0,0,0,0,0
63.25,11.75,0,0,0,0,0,0,0,0
63.25,12.25,0,0,0,0,0,0,0,0
63.25,12.75,0,0,1,0,0,0,0,0
63.25,13.25,0,0,1,0,0,0,0,0
63.25,13.75,0,0,0,0,0,0,0,0
63.25,14.25,0,0,1,0,0,0,0,0
63.25,14.75,0,0,0,0,0,0,0,0
63.25,15.25,0,0,0,0,0,0,0,0
63.25,15.75,0,0,1,0,0,0,0,0
63.25,16.25,0,0,0,0,0,0,0,0
63.25,16.75,0,0,1,0,0,0,0,0
63.25,17.25,0,0,1,0,0,0,0,0
63.25,17.75,0,0,0,0,0,0,0,0
63.25,18.25,0,0,0,0,0,0,0,1
63.25,18.75,0,0,1,0,0,0,0,1
63.25,19.25,0,0,0,0,0,0,0,0
63.25,19.75,0,0,0,0,0,0,0,0
63.25,21.25,0,0,0,0,0,0,0,0
63.25,21.75,1,0,1,0,0,0,0,0
63.25,22.25,0,0,0,0,0,0,0,0
63.25,22.75,0,0,1,0,0,0,0,0
63.25,23.25,1,0,1,0,0,0,0,0
63.25,23.75,0,0,0,0,0,0,0,0
63.25,24.25,0,0,0,0,1,0,0,0
63.25,24.75,0,0,1,0,1,0,0,0
63.25,25.25,0,0,1,0,1,0,0,0
63.25,25.75,0,0,0,0,1,0,0,0
63.25,26.25,1,0,1,0,1,0,0,0
63.25,26.75,0,0,0,0,1,0,0,0
63.25,27.25,0,0,0,0,1,0,0,0
63.25,27.75,1,0,1,0,1,0,0,0
63.25,28.25,0,0,0,0,1,0,0,0
63.25,28.75,0,0,1,0,1,0,0,0
63.25,29.25,0,0,1,0,1,0,0,0
63.25,29.75,0,0,0,0,1,0,0,0
63.75,8.25,0,0,0,0,0,0,0,0
63.75,8.75,0,0,0,0,0,0,0,1
63.75,9.25,0,0,0,0,0,0,0,0
63.75,9.75,0,0,0,0,0,0,0,1
63.75,10.25,0,0,0,0,0,0,0,1
63.75,10.75,0,0,1,0,0,0,0,1
63.75,11.25,0,0,0,0,0,0,0,1
63.75,11.75,0,0,1,0,0,0,0,0
63.75,12.25,0,0,1,0,0,0,0,0
63.75,12.75,0,0,0,0,0,0,0,0
63.75,13.25,0,0,1,0,0,0,0,0
63.75,13.75,0,0,0,0,0,0,0,0
63.75,14.25,0,0,1,0,0,0,0,0
63.75,14.75,0,0,0,0,0,0,0,0
63.75,15.25,0,0,0,0,0,0,0,0
63.75,15.75,0,0,1,0,0,0,0,0
63.75,16.25,0,0,0,0,0,0,0,0
63.75,16.75,1,0,1,0,0,0,0,0
63.75,17.25,0,0,0,0,0,0,0,0
63.75,17.75,0,0,1,0,0,0,0,0
63.75,18.25,0,0,1,0,0,0,0,0
63.75,18.75,0,0,0,0,0,0,0,0
63.75,19.25,0,0,1,0,0,0,0,0
63.75,19.75,0,0,0,0,0,0,0,0
63.75,20.25,1,0,1,0,0,0,0,0
63.75,20.75,0,0,0,0,0,0,0,0
63.75,22.25,0,0,0,0,0,0,0,0
63.75,22.75,1,0,1,0,0,0,0,0
63.75,23.25,0,0,0,0,0,0,0,0
63.75,23.75,1,0,1,0,0,0,0,0
63.75,24.25,0,0,1,0,1,0,0,0
63.75,24.75,0,0,0,0,1,0,0,0
63.75,25.25,1,0,1,0,1,0,0,0
63.75,25.75,0,0,0,0,1,0,0,0
63.75,26.25,0,0,1,0,1,0,0,0
63.75,26.75,0,0,0,0,1,0,0,0
63.75,27.25,0,0,0,0,1,0,0,0
63.75,27.75,0,0,1,0,1,0,0,0
63.75,28.25,0,0,0,0,1,0,0,0
63.75,28.75,0,0,1,0,1,0,0,0
63.75,29.25,0,0,0,0,1,0,0,0
63.75,29.75,0,0,1,0,1,0,0,0
64.25,9.75,0,0,0,0,0,0,0,0
64.25,10.25,0,0,0,0,0,0,0,0
64.25,10.75,0,0,0,0,0,0,0,1
64.25,11.25,0,0,0,0,0,0,0,1
64.25,11.75,0,0,1,0,0,0,0,1
64.25,12.25,0,0,1,0,0,0,0,1
64.25,12.75,0,0,0,0,0,0,0,0
64.25,13.25,0,0,1,0,0,0,0,0
64.25,13.75,0,0,0,0,0,0,0,0
64.25,14.25,0,0,1,0,0,0,0,0
64.25,14.75,0,0,0,0,0,0,0,0
64.25,15.25,0,0,0,0,0,0,0,0
64.25,15.75,0,0,1,0,0,0,0,0
64.25,16.25,0,0,0,0,0,0,0,0
64.25,16.75,0,0,1,0,0,0,0,0
64.25,17.25,0,0,0,0,0,0,0,0
64.25,17.75,0,0,1,0,0,0,0,0
64.25,18.25,0,0,1,0,0,0,0,0
64.25,18.75,0,0,0,0,0,0,0,0
64.25,19.25,0,0,1,0,0,0,0,0
64.25,19.75,0,0,0,0,0,0,0,0
64.25,20.25,0,0,1,0,0,0,0,0
64.25,20.75,0,0,0,0,0,0,0,0
64.25,21.25,0,0,0,0,0,0,0,0
64.25,21.75,0,0,0,0,0,0,0,0
64.25,23.25,0,0,0,0,0,0,0,0
64.25,23.75,0,0,1,0,0,0,0,0
64.25,24.25,0,0,1,0,0,0,0,0
64.25,24.75,0,0,0,0,1,0,0,0
64.25,25.25,0,0,1,0,1,0,0,0
64.25,25.75,0,0,0,0,1,0,0,0
64.25,26.25,0,0,1,0,1,0,0,0
64.25,26.75,0,0,0,0,1,0,0,0
64.25,27.25,0,0,0,0,1,0,0,0
64.25,27.75,0,0,1,0,1,0,0,0
64.25,28.25,0,0,0,0,0,0,0,0
64.25,28.75,0,0,1,0,0,0,0,0
64.25,29.25,0,0,0,0,1,0,0,0
64.25,29.75,0,0,1,0,1,0,0,0
64.75,10.75,0,0,0,0,0,0,0,0
64.75,11.25,0,0,0,0,0,0,0,0
64.75,11.75,0,0,0,0,0,0,0,0
64.75,12.25,0,0,1,0,0,0,0,0
64.75,12.75,0,0,0,0,0,0,0,0
64.75,13.25,0,0,1,0,0,0,0,0
64.75,13.75,0,0,0,0,0,0,0,0
64.75,14.25,0,0,1,0,0,0,0,0
64.75,14.75,0,0,0,0,0,0,0,0
64.75,15.25,0,0,0,0,0,0,0,0
64.75,15.75,0,0,1,0,0,0,0,0
64.75,16.25,0,0,0,0,0,0,0,0
64.75,16.75,0,0,1,0,0,0,0,0
64.75,17.25,0,0,0,0,0,0,0,0
64.75,17.75,0,0,1,0,0,0,0,0
64.75,18.25,0,0,1,0,0,0,0,0
64.75,18.75,0,0,0,0,0,0,0,0
64.75,19.25,0,0,1,0,0,0,0,0
64.75,19.75,0,0,0,0,0,0,0,0
64.75,20.25,1,0,1,0,0,0,0,0
64.75,20.75,0,0,0,0,0,0,0,0
64.75,21.25,0,0,0,0,0,0,0,0
64.75,21.75,1,0,0,0,0,0,0,0
64.75,24.25,0,0,1,0,0,0,0,0
64.75,24.75,0,0,0,0,0,0,0,0
64.75,25.25,0,0,1,0,1,0,0,0
64.75,25.75,0,0,0,0,1,0,0,0
64.75,26.25,0,0,1,0,1,0,0,0
64.75,26.75,0,0,0,0,1,0,0,0
64.75,27.25,0,0,0,0,1,0,0,0
64.75,27.75,0,0,1,0,1,0,0,0
64.75,28.25,0,0,0,0,1,0,0,0
64.75,28.75,0,0,1,0,1,0,0,0
64.75,29.25,0,0,0,0,0,0,0,0
64.75,29.75,0,0,1,0,0,0,0,0
65.25,11.75,0,0,0,0,0,0,0,0
65.25,12.25,0,0,0,0,0,0,0,0
65.25,12.75,0,0,0,0,0,0,0,0
65.25,13.25,0,0,1,0,0,0,0,0
65.25,13.75,0,0,0,0,0,0,0,0
65.25,14.25,0,0,1,0,0,0,0,0
65.25,14.75,0,0,0,0,0,0,0,0
65.25,15.25,0,0,0,0,0,0,0,0
65.25,15.75,0,0,1,0,0,0,0,0
65.25,16.25,0,0,0,0,0,0,0,0
65.25,16.75,0,0,1,0,0,0,0,0
65.25,17.25,0,0,0,0,0,0,0,0
65.25,17.75,0,0,1,0,0,0,0,0
65.25,18.25,0,0,1,0,0,0,0,0
65.25,18.75,0,0,0,0,0,0,0,0
65.25,19.25,0,0,1,0,0,0,0,0
65.25,19.75,0,0,0,0,0,0,0,0
65.25,20.25,0,0,1,0,0,0,0,0
65.25,20.75,0,0,0,0,0,0,0,0
65.25,21.25,0,0,0,0,0,0,0,0
65.25,21.75,0,0,1,0,0,0,0,0
65.25,24.75,0,0,0,0,1,0,0,0
65.25,25.25,1,0,1,0,1,0,0,0
65.25,25.75,0,0,0,0,1,0,0,0
65.25,26.25,0,0,1,0,1,0,0,0
65.25,26.75,0,0,0,0,1,0,0,0
65.25,27.25,0,0,0,0,1,0,0,0
65.25,27.75,0,0,1,0,1,0,0,0
65.25,28.25,0,0,0,0,1,0,0,0
65.25,28.75,0,0,1,0,1,0,0,0
65.25,29.25,0,0,0,0,1,0,0,0
65.25,29.75,0,0,1,0,0,0,0,0
65.75,11.75,0,0,0,0,0,0,0,0
65.75,12.25,0,0,0,0,0,0,0,0
65.75,12.75,0,0,0,0,0,0,0,1
65.75,13.25,0,0,0,0,0,0,0,0
65.75,13.75,0,0,0,0,0,0,0,0
65.75,14.25,0,0,0,0,0,0,0,0
65.75,14.75,0,0,0,0,0,0,0,0
65.75,15.25,0,0,0,0,0,0,0,0
65.75,15.75,0,0,1,0,0,0,0,0
65.75,16.25,0,0,0,0,0,0,0,0
65.75,16.75,0,0,1,0,0,0,0,0
65.75,17.25,0,0,0,0,0,0,0,0
65.75,17.75,0,0,1,0,0,0,0,0
65.75,18.25,0,0,1,0,0,0,0,0
65.75,18.75,0,0,0,0,0,0,0,0
65.75,19.25,0,0,1,0,0,0,0,0
65.75,19.75,0,0,0,0,0,0,0,0
65.75,20.25,0,0,1,0,0,0,0,0
65.75,20.75,0,0,0,0,0,0,0,0
65.75,21.25,0,0,0,0,0,0,0,0
65.75,21.75,0,0,1,0,0,0,0,0
65.75,22.25,0,0,0,0,1,0,0,0
65.75,22.75,0,0,1,0,1,0,0,0
65.75,23.25,0,0,0,0,1,0,0,0
65.75,23.75,0,0,1,0,1,0,0,0
65.75,24.25,0,0,0,0,1,0,0,0
65.75,24.75,0,0,0,0,1,0,0,0
65.75,25.25,0,0,1,0,1,0,0,0
65.75,25.75,0,0,0,0,1,0,0,0
65.75,26.25,0,0,1,0,1,0,0,0
65.75,26.75,0,0,0,0,1,0,0,0
65.75,27.25,0,0,0,0,1,0,0,0
65.75,27.75,0,0,1,0,1,0,0,0
65.75,28.25,0,0,0,0,1,0,0,0
65.75,28.75,0,0,1,0,1,0,0,0
65.75,29.25,0,0,0,0,1,0,0,0
65.75,29.75,0,0,1,0,1,0,0,0
66.25,12.25,0,0,0,0,0,0,0,0
66.25,12.75,0,0,0,0,0,0,0,0
66.25,13.25,1,0,0,0,0,0,0,1
66.25,13.75,0,0,0,0,0,0,0,0
66.25,14.25,1,0,1,0,0,0,0,0
66.25,14.75,0,0,0,0,0,0,0,0
66.25,15.25,0,0,0,0,0,0,0,0
66.25,15.75,0,0,1,0,0,0,0,0
66.25,16.25,0,0,0,0,0,0,0,0
66.25,16.75,0,0,1,0,0,0,0,0
66.25,17.25,0,0,0,0,0,0,0,0
66.25,17.75,0,0,1,0,0,0,0,0
66.25,18.25,0,0,1,0,0,0,0,0
66.25,18.75,0,0,0,0,0,0,0,0
66.25,19.25,0,0,1,0,0,0,0,0
66.25,19.75,0,0,0,0,0,0,0,0
66.25,20.25,0,0,1,0,0,0,0,0
66.25,20.75,0,0,0,0,0,0,0,0
66.25,21.25,0,0,0,0,0,0,0,0
66.25,21.75,0,0,1,0,1,0,0,0
66.25,22.25,0,0,0,0,1,0,0,0
66.25,22.75,0,0,1,0,1,0,0,0
66.25,23.25,0,0,0,0,1,0,0,0
66.25,23.75,0,0,1,0,1,0,0,0
66.25,24.25,1,0,1,0,1,0,0,0
66.25,24.75,0,0,0,0,1,0,0,0
66.25,25.25,0,0,1,0,1,0,0,0
66.25,25.75,0,0,0,0,1,0,0,0
66.25,26.25,0,0,1,0,1,0,0,0
66.25,26.75,0,0,0,0,1,0,0,0
66.25,27.25,0,0,0,0,1,0,0,0
66.25,27.75,0,0,1,0,1,0,0,0
66.25,28.25,0,0,0,0,1,0,0,0
66.25,28.75,0,0,1,0,1,0,0,0
66.25,29.25,0,0,0,0,1,0,0,0
66.25,29.75,0,0,1,0,1,0,0,0
66.75,13.25,0,0,0,0,0,0,0,0
66.75,13.75,0,0,0,0,0,0,0,1
66.75,14.25,0,0,0,0,0,0,0,0
66.75,14.75,0,0,0,0,0,0,0,0
66.75,15.25,0,0,0,0,0,0,0,0
66.75,15.75,0,0,0,0,0,0,0,0
66.75,16.25,0,0,0,0,0,0,0,0
66.75,16.75,0,0,0,0,0,0,0,0
66.75,17.25,0,0,0,0,0,0,0,0
66.75,17.75,0,0,1,0,0,0,0,0
66.75,18.25,0,0,1,0,0,0,0,0
66.75,18.75,0,0,0,0,0,0,0,0
66.75,19.25,0,0,1,0,0,0,0,0
66.75,19.75,0,0,0,0,0,0,0,0
66.75,20.25,0,0,1,0,0,0,0,0
66.75,20.75,0,0,0,0,0,0,0,0
66.75,21.25,0,0,0,0,1,0,0,0
66.75,21.75,0,0,1,0,1,0,0,0
66.75,22.25,0,0,0,0,1,0,0,0
66.75,22.75,0,0,1,0,1,0,0,0
66.75,23.25,0,0,0,0,1,0,0,0
66.75,23.75,0,0,1,0,1,0,0,0
66.75,24.25,0,0,1,0,1,0,0,0
66.75,24.75,0,0,0,0,1,0,0,0
66.75,25.25,0,0,1,0,1,0,0,0
66.75,25.75,0,0,0,0,1,0,0,0
66.75,26.25,0,0,1,0,1,0,0,0
66.75,26.75,0,0,0,0,1,0,0,0
66.75,27.25,0,0,0,0,1,0,0,0
66.75,27.75,0,0,1,0,1,0,0,0
66.75,28.25,0,0,0,0,1,0,0,0
66.75,28.75,0,0,1,0,1,0,0,0
66.75,29.25,0,0,0,0,1,0,0,0
66.75,29.75,0,0,1,0,1,0,0,0
67.25,14.25,0,0,0,0,0,0,0,0
67.25,14.75,0,0,0,0,0,0,0,0
67.25,15.25,0,0,0,0,0,0,0,0
67.25,15.75,0,0,0,0,0,0,0,0
67.25,16.25,0,0,0,0,0,0,0,0
67.25,16.75,0,0,0,0,0,0,0,0
67.25,17.25,0,0,0,0,0,0,0,0
67.25,17.75,0,0,0,0,0,0,0,0
67.25,18.25,0,0,0,0,0,0,0,0
67.25,18.75,0,0,0,0,0,0,0,0
67.25,19.25,0,0,1,0,0,0,0,0
67.25,19.75,0,0,0,0,0,0,0,0
67.25,20.25,0,0,1,0,0,0,0,0
67.25,20.75,0,0,0,0,0,0,0,0
67.25,21.25,0,0,0,0,1,0,0,0
67.25,21.75,0,0,1,0,0,0,0,0
67.25,22.25,0,0,0,0,1,0,0,0
67.25,22.75,0,0,1,0,0,0,0,0
67.25,23.25,0,0,0,0,0,0,0,0
67.25,23.75,0,0,0,0,0,0,0,0
67.25,24.25,0,0,1,0,1,0,0,0
67.25,24.75,0,0,0,0,1,0,0,0
67.25,25.25,0,0,1,0,0,0,0,0
67.25,25.75,0,0,0,0,1,0,0,0
67.25,26.25,0,0,1,0,1,0,0,0
67.25,26.75,0,0,0,0,1,0,0,0
67.25,27.25,0,0,0,0,0,0,0,0
67.25,27.75,0,0,1,0,0,0,0,0
67.25,28.25,0,0,0,0,0,0,0,0
67.25,28.75,0,0,1,0,0,0,0,0
67.25,29.25,0,0,0,0,0,0,0,0
67.25,29.75,0,0,0,0,0,0,0,0
67.75,12.75,0,0,0,0,0,0,0,0
67.75,13.25,0,0,0,0,0,0,0,0
67.75,14.75,0,0,0,0,0,0,0,0
67.75,15.25,0,0,0,0,0,0,0,0
67.75,15.75,0,0,0,0,0,0,0,0
67.75,16.25,0,0,0,0,0,0,0,0
67.75,16.75,0,0,0,0,0,0,0,0
67.75,17.25,0,0,0,0,0,0,0,0
67.75,17.75,0,0,0,0,0,0,0,0
67.75,18.25,0,0,0,0,0,0,0,0
67.75,18.75,0,0,0,0,0,0,0,0
67.75,19.25,0,0,0,0,0,0,0,0
67.75,19.75,0,0,0,0,0,0,0,0
67.75,20.25,0,0,1,0,0,0,0,0
67.75,20.75,0,0,0,0,0,0,0,0
67.75,21.25,0,0,0,0,0,0,0,0
67.75,21.75,0,0,1,0,0,0,0,0
67.75,22.25,0,0,0,0,0,0,0,0
67.75,22.75,0,0,1,0,0,0,0,0
67.75,23.25,0,0,0,0,0,0,0,0
67.75,23.75,0,0,0,0,0,0,0,0
67.75,24.25,0,0,1,0,0,0,0,0
67.75,24.75,0,0,0,0,0,0,0,0
67.75,25.25,0,0,1,0,0,0,0,0
67.75,25.75,0,0,0,0,0,0,0,0
67.75,26.25,0,0,1,0,0,0,0,0
67.75,26.75,0,0,0,0,0,0,0,0
67.75,27.25,0,0,0,0,0,0,0,0
67.75,27.75,0,0,1,0,0,0,0,0
67.75,28.25,0,0,0,0,0,0,0,0
67.75,28.75,0,0,1,0,0,0,0,0
67.75,29.25,0,0,0,0,0,0,0,0
67.75,29.75,0,0,0,0,0,0,0,0
68.25,12.75,0,0,0,0,0,0,0,0
68.25,13.25,0,0,0,0,0,0,0,0
68.25,13.75,0,0,0,0,0,0,0,0
68.25,14.25,0,0,0,0,0,0,0,0
68.25,14.75,0,0,0,0,0,0,0,0
68.25,15.25,0,0,0,0,0,0,0,0
68.25,15.75,0,0,0,0,0,0,0,0
68.25,16.25,0,0,0,0,0,0,0,0
68.25,16.75,0,0,0,0,0,0,0,0
68.25,17.25,0,0,0,0,0,0,0,0
68.25,17.75,0,0,0,0,0,0,0,0
68.25,18.25,0,0,0,0,0,0,0,0
68.25,18.75,0,0,0,0,0,0,0,0
68.25,19.25,0,0,0,0,0,0,0,0
68.25,19.75,0,0,0,0,0,0,0,0
68.25,20.25,0,0,1,0,0,0,0,0
68.25,20.75,0,0,0,0,0,0,0,0
68.25,21.25,0,0,0,0,0,0,0,0
68.25,21.75,0,0,1,0,0,0,0,0
68.25,22.25,0,0,0,0,0,0,0,0
68.25,22.75,0,0,1,0,0,0,0,0
68.25,23.25,0,0,0,0,0,0,0,0
68.25,23.75,0,0,0,0,0,0,0,0
68.25,24.25,0,0,1,0,0,0,0,0
68.25,24.75,0,0,0,0,0,0,0,0
68.25,25.25,0,0,1,0,0,0,0,0
68.25,25.75,0,0,0,0,0,0,0,0
68.25,26.25,0,0,1,0,0,0,0,0
68.25,26.75,0,0,0,0,0,0,0,0
68.25,27.25,0,0,0,0,0,0,0,0
68.25,27.75,0,0,1,0,0,0,0,0
68.25,28.25,0,0,0,0,0,0,0,0
68.25,28.75,0,0,0,0,0,0,0,0
68.25,29.25,0,0,0,0,0,0,0,0
68.25,29.75,0,0,0,0,0,0,0,0
68.75,14.25,0,0,0,0,0,0,0,0
68.75,14.75,0,0,0,0,0,0,0,0
68.75,15.25,0,0,0,0,0,0,0,0
68.75,15.75,0,0,0,0,0,0,0,0
68.75,16.25,0,0,0,0,0,0,0,0
68.75,16.75,0,0,0,0,0,0,0,0
68.75,17.25,0,0,0,0,0,0,0,0
68.75,17.75,0,0,0,0,0,0,0,0
68.75,18.25,0,0,0,0,0,0,0,0
68.75,18.75,0,0,0,0,0,0,0,0
68.75,19.25,0,0,0,0,0,0,0,0
68.75,19.75,0,0,0,0,0,0,0,0
68.75,20.25,0,0,0,0,0,0,0,0
68.75,20.75,0,0,0,0,0,0,0,0
68.75,21.25,0,0,0,0,0,0,0,0
68.75,21.75,0,0,1,0,0,0,0,0
68.75,22.25,0,0,0,0,0,0,0,0
68.75,22.75,0,0,1,0,0,0,0,0
68.75,23.25,0,0,0,0,0,0,0,0
68.75,23.75,0,0,0,0,0,0,0,0
68.75,24.25,0,0,1,0,0,0,0,0
68.75,24.75,0,0,0,0,0,0,0,0
68.75,25.25,0,0,1,0,0,0,0,0
68.75,25.75,0,0,0,0,0,0,0,0
68.75,26.25,0,0,1,0,0,0,0,0
68.75,26.75,0,0,0,0,0,0,0,0
68.75,27.25,0,0,0,0,0,0,0,0
68.75,27.75,0,0,1,0,0,0,0,0
68.75,28.25,0,0,0,0,0,0,0,0
68.75,28.75,0,0,0,0,0,0,0,0
68.75,29.25,0,0,0,0,0,0,0,0
68.75,29.75,0,0,0,0,0,0,0,0
69.25,15.75,0,0,0,0,0,0,0,0
69.25,16.25,0,0,0,0,0,0,0,0
69.25,16.75,0,0,0,0,0,0,0,0
69.25,17.25,0,0,0,0,0,0,0,0
69.25,17.75,0,0,0,0,0,0,0,0
69.25,18.25,0,0,0,0,0,0,0,0
69.25,18.75,0,0,0,0,0,0,0,0
69.25,19.25,0,0,0,0,0,0,0,0
69.25,19.75,0,0,0,0,0,0,0,0
69.25,20.25,0,0,0,0,0,0,0,0
69.25,20.75,0,0,0,0,0,0,0,0
69.25,21.25,0,0,0,0,0,0,0,0
69.25,21.75,0,0,0,0,0,0,0,0
69.25,22.25,0,0,0,0,0,0,0,0
69.25,22.75,0,0,0,0,0,0,0,0
69.25,23.25,0,0,0,0,0,0,0,0
69.25,23.75,0,0,0,0,0,0,0,0
69.25,24.25,0,0,0,0,0,0,0,0
69.25,24.75,0,0,0,0,0,0,0,0
69.25,25.25,0,0,0,0,0,0,0,0
69.25,25.75,0,0,0,0,0,0,0,0
69.25,26.25,0,0,1,0,0,0,0,0
69.25,26.75,0,0,0,0,0,0,0,0
69.25,27.25,0,0,0,0,0,0,0,0
69.25,27.75,0,0,1,0,0,0,0,0
69.25,28.25,0,0,0,0,0,0,0,0
69.25,28.75,0,0,0,0,0,0,0,0
69.25,29.25,0,0,1,0,0,0,0,0
69.25,29.75,0,0,0,0,0,0,0,0
69.75,17.25,0,0,0,0,0,0,0,0
69.75,17.75,0,0,0,0,0,0,0,0
69.75,18.25,0,0,0,0,0,0,0,0
69.75,18.75,0,0,0,0,0,0,0,0
69.75,19.25,0,0,0,0,0,0,0,0
69.75,19.75,0,0,0,0,0,0,0,0
69.75,20.25,0,0,0,0,0,0,0,0
69.75,20.75,0,0,0,0,0,0,0,0
69.75,21.25,0,0,0,0,0,0,0,0
69.75,21.75,0,0,0,0,0,0,0,0
69.75,22.25,0,0,0,0,0,0,0,0
69.75,22.75,0,0,0,0,0,0,0,0
69.75,23.25,0,0,0,0,0,0,0,0
69.75,23.75,0,0,0,0,0,0,0,0
69.75,24.25,0,0,0,0,0,0,0,0
69.75,24.75,0,0,0,0,0,0,0,0
69.75,25.25,0,0,0,0,0,0,0,0
69.75,25.75,0,0,0,0,0,0,0,0
69.75,26.25,0,0,1,0,0,0,0,0
69.75,26.75,0,0,0,0,0,0,0,0
69.75,27.25,0,0,0,0,0,0,0,0
69.75,27.75,0,0,0,0,0,0,0,0
69.75,28.25,0,0,0,0,0,0,0,0
69.75,28.75,0,0,0,0,0,0,0,0
69.75,29.25,0,0,0,0,0,0,0,0
69.75,29.75,0,0,0,0,0,0,0,0
70.25,18.75,0,0,0,0,0,0,0,0
70.25,19.25,0,0,0,0,0,0,0,0
70.25,19.75,0,0,0,0,0,0,0,0
70.25,20.25,0,0,0,0,0,0,0,0
70.25,20.75,0,0,0,0,0,0,0,0
70.25,21.25,0,0,0,0,0,0,0,0
70.25,21.75,0,0,0,0,0,0,0,0
70.25,22.25,0,0,0,0,0,0,0,0
70.25,22.75,0,0,0,0,0,0,0,0
70.25,23.25,0,0,0,0,0,0,0,0
70.25,23.75,0,0,0,0,0,0,0,0
70.25,24.25,0,0,0,0,0,0,0,0
70.25,24.75,0,0,1,0,0,0,0,0
70.25,25.25,0,0,0,0,0,0,0,0
70.25,25.75,0,0,0,0,0,0,0,0
70.25,26.25,0,0,0,0,0,0,0,0
70.25,26.75,0,0,0,0,0,0,0,0
70.25,27.25,0,0,0,0,0,0,0,0
70.25,27.75,0,0,0,0,0,0,0,0
70.25,28.25,0,0,0,0,0,0,0,0
70.25,28.75,0,0,0,0,0,0,0,0
70.25,29.25,0,0,0,0,0,0,0,0
70.25,29.75,0,0,0,0,0,0,0,0
70.75,22.25,0,0,0,0,0,0,0,0
